Document_Number,Line_Item,Company_Code,Fiscal_Year,Posting_Month,Posting_Date,Document_Date,SAP_GL_Account,SAP_Account_Name,SAP_Cost_Center,Property_ID,Vendor,Customer_or_Tenant,Document_Type,Journal_Source,Debit_Credit,Amount_Local,Signed_Amount,Currency,Text,Close_Risk_Flag,Created_By
5100004080,2,1000,2026,2026-05,2026-05-17,2026-05-12,410000,Other operating income,CC-02-AME,P-031,,Tenant B,FX,SAP FI,H,213083.41,213083.41,EUR,Monthly posting,,LCHEN
5100004081,3,1000,2026,2026-05,2026-05-08,2026-05-08,410000,Other operating income,CC-02-AME,P-031,,Tenant B,SA,SAP CO Allocation,H,228970.41,228970.41,EUR,Accrual reversal,,SAP_BATCH
5100004082,4,1000,2026,2026-05,2026-05-25,2026-05-15,410000,Other operating income,CC-02-AME,P-031,,Anchor Tenant,FX,AP Invoice,H,254511.68,254511.68,EUR,Monthly posting,,MBECKER
5100004083,1,3000,2026,2026-04,2026-04-10,2026-04-09,540000,Professional services,CC-02-DAC,P-048,LegalTrust LLP,,WE,AP Invoice,S,39619.25,-39619.25,GBP,Utility true-up,,CONTROLLING
5100004084,2,3000,2026,2026-04,2026-04-17,2026-04-12,540000,Professional services,CC-02-DAC,P-048,RentAdjust Consulting,,AA,Payroll Upload,S,36162.52,-36162.52,GBP,Vendor invoice,,LCHEN
5100004085,1,1100,2026,2026-02,2026-02-12,2026-02-10,530000,Property tax,CC-11-AME,P-060,CloudSuite SE,,WE,AP Invoice,S,39394.4,-39394.4,EUR,Late invoice capture,,MBECKER
5100004086,2,1100,2026,2026-02,2026-02-23,2026-02-19,530000,Property tax,CC-11-AME,P-060,EnergiaPlus,,SA,SAP CO Allocation,S,35798.77,-35798.77,EUR,Accrual reversal,,CONTROLLING
5100004087,3,1100,2026,2026-02,2026-02-19,2026-02-12,530000,Property tax,CC-11-AME,P-060,WaterWorks City,,RE,SAP RE-FX,S,39701.67,-39701.67,EUR,Accrual reversal,,LCHEN
5100004088,4,1100,2026,2026-02,2026-02-17,2026-02-14,530000,Property tax,CC-11-AME,P-060,EnergiaPlus,,AB,SAP CO Allocation,S,33505.53,-33505.53,EUR,Vendor invoice,,AP_BOT
5100004089,5,1100,2026,2026-02,2026-02-10,2026-02-04,530000,Property tax,CC-11-AME,P-060,WaterWorks City,,AB,AP Invoice,S,37348.75,-37348.75,EUR,Vendor invoice,,LCHEN
5100004090,1,1000,2026,2026-04,2026-05-02,2026-04-25,400200,Service charge income,CC-06-UK,P-030,,Logistics Tenant,SA,SAP FI,H,67153.11,67153.11,EUR,Monthly posting,Late posting,SAP_BATCH
5100004091,2,1000,2026,2026-04,2026-04-10,2026-04-05,400200,Service charge income,CC-06-UK,P-030,,Anchor Tenant,FX,SAP FI,H,85192.17,85192.17,EUR,Accrual reversal,,SAP_BATCH
5100004092,3,1000,2026,2026-04,2026-04-28,2026-04-25,400200,Service charge income,CC-06-UK,P-030,,Tenant C,SA,SAP RE-FX,H,70992.7,70992.7,EUR,Monthly posting,,JSMITH
5100004093,4,1000,2026,2026-04,2026-04-25,2026-04-16,400200,Service charge income,CC-06-UK,P-030,,Retail Tenant,WE,SAP RE-FX,H,83010.66,83010.66,EUR,Utility true-up,,MBECKER
5100004094,1,2000,2026,2026-03,2026-03-03,2026-02-22,540000,Professional services,CC-03-DAC,P-054,LeaseOps Services,,WE,SAP RE-FX,S,26034.85,-26034.85,EUR,Manual reclass,,SAP_BATCH
5100004095,1,3000,2026,2026-03,2026-03-11,2026-03-11,590000,Other operating expense,CC-03-APA,P-069,EnergiaPlus,,AA,SAP CO Allocation,S,61018.96,-61018.96,GBP,Lease adjustment,,MBECKER
5100004096,2,3000,2026,2026-03,2026-03-02,2026-02-23,590000,Other operating expense,CC-03-APA,P-069,TaxAdvisors Global,,WE,AP Invoice,S,55727.91,-55727.91,GBP,Late invoice capture,,MBECKER
5100004097,1,4000,2026,2026-04,2026-05-05,2026-05-05,520000,Insurance,CC-08-WES,P-056,LegalTrust LLP,,SA,Accrual Engine,S,39137.96,-39137.96,USD,Lease adjustment,Late posting,AP_BOT
5100004098,2,4000,2026,2026-04,2026-04-08,2026-03-29,520000,Insurance,CC-08-WES,P-056,LiftPro Services,,KR,SAP FI,S,37589.02,-37589.02,USD,Monthly posting,,LCHEN
5100004099,3,4000,2026,2026-04,2026-04-02,2026-03-31,520000,Insurance,CC-08-WES,P-056,LiftPro Services,,AA,SAP CO Allocation,S,36394.07,-36394.07,USD,Accrual reversal,,AP_BOT
5100004100,4,4000,2026,2026-04,2026-05-03,2026-05-03,520000,Insurance,CC-08-WES,P-056,SecureWorks Facilities,,WE,AP Invoice,S,53207.42,-53207.42,USD,Utility true-up,Late posting,AP_BOT
5100004101,5,4000,2026,2026-04,2026-04-29,2026-04-20,520000,Insurance,CC-08-WES,P-056,LeaseOps Services,,SA,AP Invoice,S,44920.22,-44920.22,USD,Manual reclass,,LCHEN
5100004102,1,1000,2026,2026-03,2026-03-10,2026-03-10,513000,Cleaning services,CC-08-UK,P-009,TaxAdvisors Global,,AA,SAP RE-FX,S,58271.87,-58271.87,EUR,Manual reclass,,JSMITH
5100004103,2,1000,2026,2026-03,2026-03-20,2026-03-17,513000,Cleaning services,CC-08-UK,P-009,EnergiaPlus,,KR,SAP RE-FX,S,52896.92,-52896.92,EUR,Monthly posting,,LCHEN
5100004104,3,1000,2026,2026-03,2026-03-09,2026-03-08,513000,Cleaning services,CC-08-UK,P-009,SecureWorks Facilities,,RE,SAP FI,S,46625.04,-46625.04,EUR,Vendor invoice,,SAP_BATCH
5100004105,4,1000,2026,2026-03,2026-03-15,2026-03-06,513000,Cleaning services,CC-08-UK,P-009,EnergiaPlus,,SA,AP Invoice,S,51639.37,-51639.37,EUR,Vendor invoice,,SAP_BATCH
5100004106,1,4000,2026,2026-05,2026-05-17,2026-05-09,600000,Depreciation buildings,CC-02-DAC,P-056,LiftPro Services,,RE,AP Invoice,S,16818.49,-16818.49,USD,Quarterly allocation,,MBECKER
5100004107,2,4000,2026,2026-05,2026-05-20,2026-05-14,600000,Depreciation buildings,CC-02-DAC,P-056,LiftPro Services,,RE,SAP FI,S,12980.07,-12980.07,USD,Lease adjustment,,SAP_BATCH
5100004108,3,4000,2026,2026-05,2026-05-22,2026-05-12,600000,Depreciation buildings,CC-02-DAC,P-056,WaterWorks City,,AA,Payroll Upload,S,15481.77,-15481.77,USD,Quarterly allocation,,AP_BOT
5100004109,4,4000,2026,2026-05,2026-05-15,2026-05-08,600000,Depreciation buildings,CC-02-DAC,P-056,EnergiaPlus,,KR,SAP FI,S,16559.41,-16559.41,USD,Accrual reversal,,AP_BOT
5100004110,1,3000,2026,2026-04,2026-04-16,2026-04-16,410000,Other operating income,CC-06-UK,P-069,,Tenant C,KR,Accrual Engine,H,102874.86,102874.86,GBP,Accrual reversal,,JSMITH
5100004111,2,3000,2026,2026-04,2026-04-08,2026-03-29,410000,Other operating income,CC-06-UK,P-069,,Tenant C,AB,SAP RE-FX,H,110776.68,110776.68,GBP,Vendor invoice,,AP_BOT
5100004112,3,3000,2026,2026-04,2026-04-01,2026-03-31,410000,Other operating income,CC-06-UK,P-069,,Anchor Tenant,WE,AP Invoice,H,117047.3,117047.3,GBP,Accrual reversal,,MBECKER
5100004113,1,1000,2026,2026-05,2026-05-07,2026-05-05,401000,Parking income,CC-06-APA,P-031,,Retail Tenant,AA,SAP FI,H,232213.27,232213.27,EUR,Utility true-up,,CONTROLLING
5100004114,2,1000,2026,2026-05,2026-05-19,2026-05-15,401000,Parking income,CC-06-APA,P-031,,Tenant C,RE,SAP FI,H,293210.0,293210.0,EUR,Manual reclass,,LCHEN
5100004115,3,1000,2026,2026-05,2026-05-18,2026-05-18,401000,Parking income,CC-06-APA,P-031,,Retail Tenant,KR,Accrual Engine,H,265888.85,265888.85,EUR,Vendor invoice,,SAP_BATCH
5100004116,4,1000,2026,2026-05,2026-05-01,2026-05-01,401000,Parking income,CC-06-APA,P-031,,Tenant A,KR,Accrual Engine,H,256931.81,256931.81,EUR,Accrual reversal,,LCHEN
5100004117,1,4000,2026,2026-05,2026-06-02,2026-05-25,550000,IT software and licenses,CC-06-APA,P-043,GreenHeat Utilities,,FX,AP Invoice,S,60330.75,-60330.75,USD,Monthly posting,Late posting,MBECKER
5100004118,1,1100,2026,2026-01,2026-01-01,2025-12-31,400200,Service charge income,CC-09-AME,P-004,,Anchor Tenant,AA,SAP FI,H,986457.83,986457.83,EUR,Vendor invoice,,MBECKER
5100004119,2,1100,2026,2026-01,2026-01-05,2026-01-04,400200,Service charge income,CC-09-AME,P-004,,Tenant A,KR,Depreciation Run,H,933376.72,933376.72,EUR,Accrual reversal,,JSMITH
5100004120,1,2100,2026,2026-05,2026-05-25,2026-05-25,610000,Amortization lease incentives,CC-04-APA,P-047,GreenHeat Utilities,,AA,Accrual Engine,S,9574.42,-9574.42,EUR,Late invoice capture,,JSMITH
5100004121,2,2100,2026,2026-05,2026-05-27,2026-05-18,610000,Amortization lease incentives,CC-04-APA,P-047,LeaseOps Services,,SA,SAP FI,S,8383.46,-8383.46,EUR,Vendor invoice,,LCHEN
5100004122,3,2100,2026,2026-05,2026-05-25,2026-05-16,610000,Amortization lease incentives,CC-04-APA,P-047,WaterWorks City,,KR,AP Invoice,S,8736.02,-8736.02,EUR,Late invoice capture,,SAP_BATCH
5100004123,4,2100,2026,2026-05,2026-05-16,2026-05-08,610000,Amortization lease incentives,CC-04-APA,P-047,WaterWorks City,,KR,AP Invoice,S,10473.01,-10473.01,EUR,Late invoice capture,,AP_BOT
5100004124,1,1000,2026,2026-02,2026-02-01,2026-01-26,700000,Interest expense,CC-10-DAC,P-061,UrbanClean GmbH,,SA,SAP FI,S,3991.24,-3991.24,EUR,Late invoice capture,,MBECKER
5100004125,2,1000,2026,2026-02,2026-02-22,2026-02-14,700000,Interest expense,CC-10-DAC,P-061,LegalTrust LLP,,RE,Depreciation Run,S,4236.15,-4236.15,EUR,Utility true-up,,MBECKER
5100004126,3,1000,2026,2026-02,2026-03-03,2026-02-26,700000,Interest expense,CC-10-DAC,P-061,CloudSuite SE,,FX,SAP FI,S,4309.55,-4309.55,EUR,Monthly posting,Late posting,LCHEN
5100004127,4,1000,2026,2026-02,2026-02-26,2026-02-18,700000,Interest expense,CC-10-DAC,P-061,TaxAdvisors Global,,RE,SAP FI,S,4669.84,-4669.84,EUR,Utility true-up,,LCHEN
5100004128,1,1100,2026,2026-04,2026-04-10,2026-04-08,513000,Cleaning services,CC-10-AME,P-026,UrbanClean GmbH,,FX,SAP CO Allocation,S,8675.43,-8675.43,EUR,Accrual reversal,,CONTROLLING
5100004129,2,1100,2026,2026-04,2026-04-28,2026-04-21,513000,Cleaning services,CC-10-AME,P-026,GreenHeat Utilities,,RE,Depreciation Run,S,12030.49,-12030.49,EUR,Lease adjustment,,SAP_BATCH
5100004130,3,1100,2026,2026-04,2026-04-21,2026-04-12,513000,Cleaning services,CC-10-AME,P-026,WaterWorks City,,KR,SAP CO Allocation,S,10019.98,-10019.98,EUR,Lease adjustment,,CONTROLLING
5100004131,4,1100,2026,2026-04,2026-04-07,2026-03-29,513000,Cleaning services,CC-10-AME,P-026,EnergiaPlus,,KR,SAP RE-FX,S,12033.87,-12033.87,EUR,Utility true-up,,SAP_BATCH
5100004132,1,1000,2026,2026-02,2026-02-19,2026-02-12,550000,IT software and licenses,CC-02-WES,P-031,RentAdjust Consulting,,AA,SAP FI,S,46767.83,-46767.83,EUR,Vendor invoice,,SAP_BATCH
5100004133,2,1000,2026,2026-02,2026-03-07,2026-03-04,550000,IT software and licenses,CC-02-WES,P-031,LeaseOps Services,,FX,Manual Journal,S,40787.54,-40787.54,EUR,Monthly posting,Late posting,JSMITH
5100004134,3,1000,2026,2026-02,2026-02-07,2026-02-06,550000,IT software and licenses,CC-02-WES,P-031,CloudSuite SE,,SA,AP Invoice,S,50646.07,-50646.07,EUR,Manual reclass,,LCHEN
5100004135,1,3000,2026,2026-02,2026-02-12,2026-02-05,400200,Service charge income,CC-08-UK,P-015,,Logistics Tenant,RE,AP Invoice,H,25699.35,25699.35,GBP,Vendor invoice,,LCHEN
5100004136,2,3000,2026,2026-02,2026-02-08,2026-02-08,400200,Service charge income,CC-08-UK,P-015,,Retail Tenant,AA,SAP RE-FX,H,19350.0,19350.0,GBP,Accrual reversal,,CONTROLLING
5100004137,3,3000,2026,2026-02,2026-02-20,2026-02-17,400200,Service charge income,CC-08-UK,P-015,,Tenant B,FX,AP Invoice,H,22186.66,22186.66,GBP,Manual reclass,,CONTROLLING
5100004138,4,3000,2026,2026-02,2026-02-10,2026-02-09,400200,Service charge income,CC-08-UK,P-015,,Anchor Tenant,AB,SAP FI,H,22252.16,22252.16,GBP,Quarterly allocation,,MBECKER
5100004139,1,1100,2026,2026-02,2026-02-07,2026-01-29,580000,Bad debt expense,CC-09-AME,P-053,RentAdjust Consulting,,RE,SAP CO Allocation,S,67504.63,-67504.63,EUR,Lease adjustment,,CONTROLLING
5100004140,2,1100,2026,2026-02,2026-03-06,2026-02-26,580000,Bad debt expense,CC-09-AME,P-053,RentAdjust Consulting,,FX,AP Invoice,S,68006.27,-68006.27,EUR,Monthly posting,Late posting,MBECKER
5100004141,3,1100,2026,2026-02,2026-02-14,2026-02-04,580000,Bad debt expense,CC-09-AME,P-053,LiftPro Services,,FX,SAP CO Allocation,S,58928.84,-58928.84,EUR,Quarterly allocation,,LCHEN
5100004142,4,1100,2026,2026-02,2026-02-05,2026-02-05,580000,Bad debt expense,CC-09-AME,P-053,UrbanClean GmbH,,AB,AP Invoice,S,63235.73,-63235.73,EUR,Late invoice capture,,MBECKER
5100004143,5,1100,2026,2026-02,2026-02-20,2026-02-11,580000,Bad debt expense,CC-09-AME,P-053,TaxAdvisors Global,,AA,Accrual Engine,S,49554.0,-49554.0,EUR,Late invoice capture,,CONTROLLING
5100004144,1,3000,2026,2026-04,2026-04-29,2026-04-21,560000,Travel and meetings,CC-09-DAC,P-023,WaterWorks City,,RE,AP Invoice,S,50898.2,-50898.2,GBP,Monthly posting,,MBECKER
5100004145,2,3000,2026,2026-04,2026-04-18,2026-04-11,560000,Travel and meetings,CC-09-DAC,P-023,UrbanClean GmbH,,SA,SAP RE-FX,S,48759.08,-48759.08,GBP,Vendor invoice,,AP_BOT
5100004146,3,3000,2026,2026-04,2026-05-03,2026-04-27,560000,Travel and meetings,CC-09-DAC,P-023,RentAdjust Consulting,,RE,Accrual Engine,S,44289.06,-44289.06,GBP,Accrual reversal,Late posting,JSMITH
5100004147,1,1000,2026,2026-05,2026-05-21,2026-05-19,540000,Professional services,CC-06-DAC,P-036,CloudSuite SE,,FX,AP Invoice,S,32036.67,-32036.67,EUR,Monthly posting,,CONTROLLING
5100004148,2,1000,2026,2026-05,2026-05-05,2026-05-05,540000,Professional services,CC-06-DAC,P-036,WaterWorks City,,AB,AP Invoice,S,25898.69,-25898.69,EUR,Utility true-up,,MBECKER
5100004149,3,1000,2026,2026-05,2026-05-10,2026-05-01,540000,Professional services,CC-06-DAC,P-036,GreenHeat Utilities,,KR,AP Invoice,S,27589.24,-27589.24,EUR,Manual reclass,,LCHEN
5100004150,1,1200,2026,2026-04,2026-04-01,2026-03-22,400100,Rental income,CC-08-DAC,P-028,,Tenant A,AA,Accrual Engine,H,61771.95,61771.95,EUR,Vendor invoice,,SAP_BATCH
5100004151,2,1200,2026,2026-04,2026-05-03,2026-04-25,400100,Rental income,CC-08-DAC,P-028,,Anchor Tenant,FX,Accrual Engine,H,66387.35,66387.35,EUR,Quarterly allocation,Late posting,MBECKER
5100004152,3,1200,2026,2026-04,2026-05-04,2026-04-26,400100,Rental income,CC-08-DAC,P-028,,Retail Tenant,AA,SAP FI,H,54495.42,54495.42,EUR,Vendor invoice,Late posting,SAP_BATCH
5100004153,4,1200,2026,2026-04,2026-05-03,2026-04-26,400100,Rental income,CC-08-DAC,P-028,,Retail Tenant,FX,SAP FI,H,77408.25,77408.25,EUR,Lease adjustment,Late posting,SAP_BATCH
5100004154,5,1200,2026,2026-04,2026-04-04,2026-04-02,400100,Rental income,CC-08-DAC,P-028,,Tenant B,SA,SAP CO Allocation,H,79075.72,79075.72,EUR,Vendor invoice,,AP_BOT
5100004155,1,1000,2026,2026-01,2026-01-08,2026-01-03,540000,Professional services,CC-05-AME,P-061,EnergiaPlus,,AB,Accrual Engine,S,80490.07,-80490.07,EUR,Lease adjustment,,JSMITH
5100004156,2,1000,2026,2026-01,2026-01-01,2025-12-26,540000,Professional services,CC-05-AME,P-061,NorthBuild Contractors,,FX,SAP RE-FX,S,70537.51,-70537.51,EUR,Monthly posting,,MBECKER
5100004157,1,1000,2026,2026-05,2026-05-05,2026-04-28,400100,Rental income,CC-09-UK,P-040,,Retail Tenant,FX,SAP RE-FX,H,403276.84,403276.84,EUR,Quarterly allocation,,JSMITH
5100004158,1,5000,2026,2026-04,2026-05-03,2026-04-25,520000,Insurance,CC-10-APA,P-068,NorthBuild Contractors,,SA,Accrual Engine,S,332794.31,-332794.31,SGD,Accrual reversal,Late posting,AP_BOT
5100004159,1,1200,2026,2026-01,2026-01-24,2026-01-21,710000,FX gain loss,CC-04-AME,P-051,TaxAdvisors Global,,RE,AP Invoice,S,1947.02,-1947.02,EUR,Late invoice capture,,LCHEN
5100004160,2,1200,2026,2026-01,2026-01-20,2026-01-11,710000,FX gain loss,CC-04-AME,P-051,LeaseOps Services,,KR,AP Invoice,S,1764.4,-1764.4,EUR,Manual reclass,,MBECKER
5100004161,3,1200,2026,2026-01,2026-01-02,2025-12-25,710000,FX gain loss,CC-04-AME,P-051,LegalTrust LLP,,RE,AP Invoice,S,2655.55,-2655.55,EUR,Late invoice capture,,MBECKER
5100004162,4,1200,2026,2026-01,2026-01-03,2025-12-24,710000,FX gain loss,CC-04-AME,P-051,TaxAdvisors Global,,WE,AP Invoice,S,2747.68,-2747.68,EUR,Monthly posting,,SAP_BATCH
5100004163,1,1200,2026,2026-04,2026-05-05,2026-04-30,512000,Security services,CC-02-DAC,P-051,TaxAdvisors Global,,SA,Depreciation Run,S,18320.2,-18320.2,EUR,Quarterly allocation,Late posting,CONTROLLING
5100004164,2,1200,2026,2026-04,2026-05-02,2026-04-23,512000,Security services,CC-02-DAC,P-051,TaxAdvisors Global,,RE,SAP FI,S,18267.55,-18267.55,EUR,Utility true-up,Late posting,AP_BOT
5100004165,3,1200,2026,2026-04,2026-04-15,2026-04-10,512000,Security services,CC-02-DAC,P-051,GreenHeat Utilities,,SA,SAP FI,S,18949.84,-18949.84,EUR,Vendor invoice,,LCHEN
5100004166,1,3000,2026,2026-04,2026-04-29,2026-04-28,580000,Bad debt expense,CC-03-DAC,P-022,EnergiaPlus,,WE,SAP FI,S,80705.57,-80705.57,GBP,Lease adjustment,,JSMITH
5100004167,2,3000,2026,2026-04,2026-04-05,2026-03-30,580000,Bad debt expense,CC-03-DAC,P-022,LegalTrust LLP,,AA,Accrual Engine,S,69925.23,-69925.23,GBP,Utility true-up,,AP_BOT
5100004168,3,3000,2026,2026-04,2026-04-09,2026-04-07,580000,Bad debt expense,CC-03-DAC,P-022,LeaseOps Services,,SA,SAP FI,S,88311.65,-88311.65,GBP,Monthly posting,,CONTROLLING
5100004169,1,1000,2026,2026-04,2026-04-08,2026-04-08,530000,Property tax,CC-07-AME,P-061,WaterWorks City,,AB,SAP FI,S,12883.78,-12883.78,EUR,Lease adjustment,,MBECKER
5100004170,2,1000,2026,2026-04,2026-04-23,2026-04-20,530000,Property tax,CC-07-AME,P-061,UrbanClean GmbH,,FX,Accrual Engine,S,10168.63,-10168.63,EUR,Quarterly allocation,,LCHEN
5100004171,3,1000,2026,2026-04,2026-04-12,2026-04-03,530000,Property tax,CC-07-AME,P-061,WaterWorks City,,FX,SAP FI,S,10363.62,-10363.62,EUR,Monthly posting,,LCHEN
5100004172,4,1000,2026,2026-04,2026-04-25,2026-04-19,530000,Property tax,CC-07-AME,P-061,TaxAdvisors Global,,SA,Accrual Engine,S,12457.86,-12457.86,EUR,Vendor invoice,,SAP_BATCH
5100004173,5,1000,2026,2026-04,2026-04-12,2026-04-10,530000,Property tax,CC-07-AME,P-061,CloudSuite SE,,AB,AP Invoice,S,11669.85,-11669.85,EUR,Quarterly allocation,,MBECKER
5100004174,1,1200,2026,2026-02,2026-02-25,2026-02-16,610000,Amortization lease incentives,CC-07-APA,P-046,LeaseOps Services,,FX,AP Invoice,S,23454.48,-23454.48,EUR,Quarterly allocation,,JSMITH
5100004175,2,1200,2026,2026-02,2026-02-06,2026-01-29,610000,Amortization lease incentives,CC-07-APA,P-046,EnergiaPlus,,RE,SAP RE-FX,S,25386.6,-25386.6,EUR,Late invoice capture,,JSMITH
5100004176,3,1200,2026,2026-02,2026-02-24,2026-02-17,610000,Amortization lease incentives,CC-07-APA,P-046,WaterWorks City,,FX,SAP FI,S,22270.38,-22270.38,EUR,Quarterly allocation,,CONTROLLING
5100004177,1,5000,2026,2026-02,2026-02-27,2026-02-23,513000,Cleaning services,CC-08-UK,P-005,LeaseOps Services,,FX,AP Invoice,S,39054.49,-39054.49,SGD,Monthly posting,,AP_BOT
5100004178,2,5000,2026,2026-02,2026-03-03,2026-03-02,513000,Cleaning services,CC-08-UK,P-005,UrbanClean GmbH,,WE,AP Invoice,S,43818.41,-43818.41,SGD,Manual reclass,Late posting,CONTROLLING
5100004179,3,5000,2026,2026-02,2026-02-16,2026-02-09,513000,Cleaning services,CC-08-UK,P-005,GreenHeat Utilities,,KR,Accrual Engine,S,40294.86,-40294.86,SGD,Late invoice capture,,SAP_BATCH
5100004180,1,3000,2026,2026-05,2026-05-15,2026-05-13,580000,Bad debt expense,CC-06-DAC,P-069,UrbanClean GmbH,,AA,AP Invoice,S,12736.94,-12736.94,GBP,Monthly posting,,AP_BOT
5100004181,2,3000,2026,2026-05,2026-05-25,2026-05-20,580000,Bad debt expense,CC-06-DAC,P-069,GreenHeat Utilities,,KR,SAP FI,S,14063.92,-14063.92,GBP,Lease adjustment,,SAP_BATCH
5100004182,3,3000,2026,2026-05,2026-05-07,2026-05-05,580000,Bad debt expense,CC-06-DAC,P-069,LegalTrust LLP,,FX,SAP CO Allocation,S,15187.81,-15187.81,GBP,Accrual reversal,,JSMITH
5100004183,1,1100,2026,2026-01,2026-01-31,2026-01-30,511100,Utilities heating,CC-07-DAC,P-002,LegalTrust LLP,,AB,Accrual Engine,S,21965.91,-21965.91,EUR,Utility true-up,,LCHEN
5100004184,2,1100,2026,2026-01,2026-01-29,2026-01-29,511100,Utilities heating,CC-07-DAC,P-002,GreenHeat Utilities,,RE,SAP FI,S,18007.55,-18007.55,EUR,Lease adjustment,,AP_BOT
5100004185,3,1100,2026,2026-01,2026-02-03,2026-01-25,511100,Utilities heating,CC-07-DAC,P-002,NorthBuild Contractors,,RE,Accrual Engine,S,18383.07,-18383.07,EUR,Late invoice capture,Late posting,JSMITH
5100004186,4,1100,2026,2026-01,2026-01-05,2025-12-28,511100,Utilities heating,CC-07-DAC,P-002,RentAdjust Consulting,,SA,SAP FI,S,17848.87,-17848.87,EUR,Manual reclass,,JSMITH
5100004187,5,1100,2026,2026-01,2026-01-09,2026-01-06,511100,Utilities heating,CC-07-DAC,P-002,LegalTrust LLP,,WE,SAP FI,S,17071.73,-17071.73,EUR,Quarterly allocation,,MBECKER
5100004188,1,2100,2026,2026-03,2026-03-04,2026-02-25,520000,Insurance,CC-11-UK,P-049,GreenHeat Utilities,,KR,AP Invoice,S,34881.54,-34881.54,EUR,Quarterly allocation,,SAP_BATCH
5100004189,2,2100,2026,2026-03,2026-03-08,2026-03-07,520000,Insurance,CC-11-UK,P-049,CloudSuite SE,,AB,SAP FI,S,32661.36,-32661.36,EUR,Manual reclass,,AP_BOT
5100004190,3,2100,2026,2026-03,2026-03-12,2026-03-04,520000,Insurance,CC-11-UK,P-049,TaxAdvisors Global,,WE,AP Invoice,S,25913.64,-25913.64,EUR,Lease adjustment,,CONTROLLING
5100004191,1,3000,2026,2026-03,2026-03-24,2026-03-14,710000,FX gain loss,CC-09-WES,P-015,WaterWorks City,,AA,AP Invoice,S,483.03,-483.03,GBP,Utility true-up,,CONTROLLING
5100004192,2,3000,2026,2026-03,2026-03-24,2026-03-17,710000,FX gain loss,CC-09-WES,P-015,EnergiaPlus,,SA,Accrual Engine,S,518.1,-518.1,GBP,Accrual reversal,,JSMITH
5100004193,3,3000,2026,2026-03,2026-03-06,2026-03-06,710000,FX gain loss,CC-09-WES,P-015,LegalTrust LLP,,KR,SAP CO Allocation,S,572.81,-572.81,GBP,Utility true-up,,CONTROLLING
5100004194,4,3000,2026,2026-03,2026-03-11,2026-03-11,710000,FX gain loss,CC-09-WES,P-015,LiftPro Services,,AB,SAP FI,S,562.54,-562.54,GBP,Lease adjustment,,CONTROLLING
5100004195,5,3000,2026,2026-03,2026-03-08,2026-03-08,710000,FX gain loss,CC-09-WES,P-015,EnergiaPlus,,KR,Accrual Engine,S,570.83,-570.83,GBP,Quarterly allocation,,AP_BOT
5100004196,1,1200,2026,2026-03,2026-03-01,2026-02-28,700000,Interest expense,CC-10-DAC,P-010,RentAdjust Consulting,,AA,Accrual Engine,S,4441.2,-4441.2,EUR,Lease adjustment,,LCHEN
5100004197,1,1200,2026,2026-05,2026-05-10,2026-05-07,511000,Utilities electricity,CC-02-UK,P-046,LeaseOps Services,,SA,SAP FI,S,50232.08,-50232.08,EUR,Quarterly allocation,,MBECKER
5100004198,2,1200,2026,2026-05,2026-05-27,2026-05-22,511000,Utilities electricity,CC-02-UK,P-046,GreenHeat Utilities,,RE,SAP CO Allocation,S,77426.95,-77426.95,EUR,Monthly posting,,AP_BOT
5100004199,1,5000,2026,2026-01,2026-01-29,2026-01-25,400200,Service charge income,CC-11-UK,P-008,,Tenant C,FX,SAP FI,H,44217.34,44217.34,SGD,Monthly posting,,CONTROLLING
5100004200,2,5000,2026,2026-01,2026-01-09,2026-01-05,400200,Service charge income,CC-11-UK,P-008,,Tenant B,FX,Accrual Engine,H,56807.1,56807.1,SGD,Vendor invoice,,MBECKER
5100004201,3,5000,2026,2026-01,2026-01-01,2025-12-27,400200,Service charge income,CC-11-UK,P-008,,Tenant B,WE,SAP CO Allocation,H,51693.96,51693.96,SGD,Lease adjustment,,AP_BOT
5100004202,4,5000,2026,2026-01,2026-01-06,2025-12-28,400200,Service charge income,CC-11-UK,P-008,,Anchor Tenant,FX,AP Invoice,H,47715.8,47715.8,SGD,Vendor invoice,,MBECKER
